"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 21, 2015","196.57","189.55","198.68","189.51","4.15M","2.42%"
"Jan 20, 2015","191.93","193.87","194.12","187.04","4.50M","-0.59%"
"Jan 16, 2015","193.07","190.70","194.49","189.65","3.60M","0.63%"
"Jan 15, 2015","191.87","194.49","195.75","190.00","5.22M","-0.43%"
"Jan 14, 2015","192.69","185.83","195.20","185.00","11.55M","-5.66%"
"Jan 13, 2015","204.25","203.32","207.61","200.91","4.48M","1.01%"
"Jan 12, 2015","202.21","203.05","204.47","199.25","5.95M","-2.15%"
"Jan 09, 2015","206.66","208.92","209.98","204.96","4.67M","-1.88%"
"Jan 08, 2015","210.62","212.81","213.80","210.01","3.44M","-0.16%"
"Jan 07, 2015","210.95","213.35","214.78","209.78","2.97M","-0.16%"
"Jan 06, 2015","211.28","210.06","214.20","204.21","6.26M","0.57%"
"Jan 05, 2015","210.09","214.55","216.50","207.16","5.37M","-4.20%"
"Jan 02, 2015","219.31","222.87","223.25","213.26","4.76M","-1.39%"
"Dec 31, 2014","222.41","223.09","225.68","222.25","2.40M","0.08%"
"Dec 30, 2014","222.23","223.99","225.65","221.40","2.90M","-1.54%"
"Dec 29, 2014","225.71","226.90","227.91","224.02","2.81M","-0.93%"
"Dec 26, 2014","227.82","221.51","228.50","221.50","3.33M","2.50%"
"Dec 24, 2014","222.26","219.77","222.50","219.25","1.33M","0.58%"
"Dec 23, 2014","220.97","223.81","224.31","219.52","4.51M","-0.73%"
"Dec 22, 2014","222.60","220.00","224.06","218.26","4.81M","1.51%"
"Dec 19, 2014","219.29","220.19","220.40","214.50","6.91M","0.47%"
"Dec 18, 2014","218.26","212.38","218.44","211.80","7.48M","6.04%"
"Dec 17, 2014","205.82","193.06","206.65","192.65","7.37M","4.05%"
"Dec 16, 2014","197.81","200.89","203.68","195.37","8.43M","-3.05%"
"Dec 15, 2014","204.04","209.29","209.80","202.67","5.22M","-1.43%"
"Dec 12, 2014","207.00","204.82","211.68","204.50","7.17M","-0.90%"
"Dec 11, 2014","208.88","210.53","215.43","208.23","6.69M","-0.46%"
"Dec 10, 2014","209.84","214.13","216.77","207.70","7.31M","-3.25%"
"Dec 09, 2014","216.89","209.34","217.73","204.27","9.43M","1.18%"
"Dec 08, 2014","214.36","221.54","224.86","212.34","9.23M","-4.18%"
"Dec 05, 2014","223.71","228.67","229.39","222.26","6.06M","-2.00%"
"Dec 04, 2014","228.28","228.60","230.90","227.81","3.88M","-0.44%"
"Dec 03, 2014","229.30","226.25","229.72","225.50","5.31M","-0.92%"
"Dec 02, 2014","231.43","234.57","237.50","228.00","5.89M","-0.09%"
"Dec 01, 2014","231.64","241.16","242.47","229.01","8.62M","-5.27%"
"Nov 28, 2014","244.52","245.35","246.69","242.52","2.12M","-1.58%"
"Nov 26, 2014","248.44","248.34","249.00","246.60","1.98M","0.14%"
"Nov 25, 2014","248.09","247.35","249.72","246.09","3.16M","0.56%"
"Nov 24, 2014","246.72","245.20","247.60","240.64","4.79M","1.62%"
"Nov 21, 2014","242.78","252.21","252.78","242.17","7.49M","-2.38%"
"Nov 20, 2014","248.71","247.95","250.93","246.00","3.59M","0.39%"
"Nov 19, 2014","247.74","250.61","251.88","245.60","7.92M","-3.86%"
"Nov 18, 2014","257.70","255.86","259.99","255.51","4.47M","1.46%"
"Nov 17, 2014","253.98","257.49","259.00","252.02","4.03M","-1.82%"
"Nov 14, 2014","258.68","250.00","258.85","248.50","6.10M","2.77%"
"Nov 13, 2014","251.70","250.62","255.75","250.25","6.24M","1.04%"
"Nov 12, 2014","249.10","249.72","252.34","245.58","5.87M","-0.79%"
"Nov 11, 2014","251.08","242.55","251.82","242.00","7.95M","3.78%"
"Nov 10, 2014","241.93","239.11","242.88","236.80","4.58M","0.72%"
"Nov 07, 2014","240.20","242.19","242.84","237.20","5.16M","-0.42%"
"Nov 06, 2014","241.22","234.49","246.69","228.50","15.35M","4.44%"
"Nov 05, 2014","230.97","241.00","241.36","230.53","9.05M","-3.33%"
"Nov 04, 2014","238.93","240.49","242.35","236.53","3.68M","-1.51%"
"Nov 03, 2014","242.59","243.00","247.56","241.32","4.21M","0.37%"
"Oct 31, 2014","241.70","242.51","243.12","238.75","3.78M","1.27%"
"Oct 30, 2014","238.66","238.14","240.50","235.06","3.23M","0.24%"
"Oct 29, 2014","238.10","241.13","241.50","235.64","4.97M","-1.92%"
"Oct 28, 2014","242.77","229.60","244.60","228.25","10.52M","9.52%"
"Oct 27, 2014","221.67","234.25","234.61","220.31","9.55M","-5.77%"
"Oct 24, 2014","235.24","236.27","237.80","231.20","3.47M","-0.02%"
"Oct 23, 2014","235.29","234.66","236.28","232.00","3.50M","1.81%"
"Oct 22, 2014","231.10","233.19","237.39","230.56","4.12M","-1.80%"
"Oct 21, 2014","235.34","234.27","235.39","230.80","4.13M","2.11%"
"Oct 20, 2014","230.47","226.72","232.40","225.51","3.50M","1.31%"
"Oct 17, 2014","227.48","233.38","234.77","226.55","10.55M","0.50%"
"Oct 16, 2014","226.35","219.72","229.92","219.10","5.40M","-1.46%"
"Oct 15, 2014","229.70","220.00","230.99","217.32","9.15M","1.16%"
"Oct 14, 2014","227.06","228.25","232.47","223.00","7.11M","1.10%"
"Oct 13, 2014","224.59","238.57","238.96","221.00","11.28M","-5.20%"
"Oct 10, 2014","236.91","244.64","245.89","235.20","12.90M","-7.82%"
"Oct 09, 2014","257.01","262.25","265.54","254.40","7.36M","-0.88%"
"Oct 08, 2014","259.28","260.10","262.88","252.64","5.06M","-0.11%"
"Oct 07, 2014","259.57","258.53","261.46","255.73","4.49M","-0.40%"
"Oct 06, 2014","260.62","259.13","262.49","257.80","7.72M","2.12%"
"Oct 03, 2014","255.21","253.06","256.50","251.03","5.41M","1.51%"
"Oct 02, 2014","251.42","250.20","252.79","245.36","9.00M","4.65%"
"Oct 01, 2014","240.24","242.20","242.66","235.65","5.95M","-1.01%"
"Sep 30, 2014","242.68","246.92","247.65","240.12","4.25M","-1.05%"
"Sep 29, 2014","245.26","244.00","248.64","241.38","4.85M","-0.54%"
"Sep 26, 2014","246.60","248.25","249.73","246.07","3.80M","-0.14%"
"Sep 25, 2014","246.95","252.52","254.96","246.10","4.84M","-2.06%"
"Sep 24, 2014","252.14","251.12","252.84","247.04","3.75M","0.69%"
"Sep 23, 2014","250.41","245.22","253.80","245.00","5.66M","0.15%"
"Sep 22, 2014","250.03","255.00","256.02","244.71","8.22M","-3.58%"
"Sep 19, 2014","259.32","257.99","261.43","255.27","6.81M","-1.71%"
"Sep 18, 2014","263.82","263.36","265.60","262.32","3.70M","0.93%"
"Sep 17, 2014","261.38","262.41","264.70","259.50","5.18M","0.25%"
"Sep 16, 2014","260.74","255.15","262.46","252.42","8.30M","2.71%"
"Sep 15, 2014","253.86","274.37","274.40","249.13","16.46M","-9.08%"
"Sep 12, 2014","279.20","280.50","282.39","277.00","3.33M","-0.40%"
"Sep 11, 2014","280.31","280.46","284.79","278.63","3.77M","-0.28%"
"Sep 10, 2014","281.10","279.50","281.41","273.66","3.79M","0.94%"
"Sep 09, 2014","278.48","282.99","285.49","277.00","4.57M","-1.29%"
"Sep 08, 2014","282.11","277.62","284.88","277.52","5.51M","1.70%"
"Sep 05, 2014","277.39","282.55","282.90","272.51","11.18M","-3.02%"
"Sep 04, 2014","286.04","284.01","291.42","280.40","8.34M","1.72%"
"Sep 03, 2014","281.19","287.67","288.00","280.10","6.78M","-1.03%"
"Sep 02, 2014","284.12","275.50","284.89","274.30","9.85M","5.35%"
"Aug 29, 2014","269.70","268.70","272.00","267.51","6.45M","2.21%"
"Aug 28, 2014","263.86","261.89","264.48","261.64","2.85M","0.23%"
"Aug 27, 2014","263.25","263.50","264.24","260.29","2.99M","0.58%"
"Aug 26, 2014","261.74","264.98","265.50","261.66","3.82M","-0.31%"
"Aug 25, 2014","262.55","258.19","263.68","258.19","4.32M","2.25%"
"Aug 22, 2014","256.78","254.54","256.95","252.61","2.84M","0.96%"
"Aug 21, 2014","254.34","256.52","258.80","253.26","2.92M","-0.54%"
"Aug 20, 2014","255.71","254.67","258.74","253.00","3.03M","-0.41%"
"Aug 19, 2014","256.76","258.87","259.33","251.62","5.34M","-1.22%"
"Aug 18, 2014","259.94","263.25","267.26","259.75","5.85M","-0.79%"
"Aug 15, 2014","262.01","261.48","262.09","258.50","3.87M","0.24%"
"Aug 14, 2014","261.38","262.49","263.00","256.50","4.13M","0.41%"
"Aug 13, 2014","260.31","262.01","265.64","259.61","6.93M","0.13%"
"Aug 12, 2014","259.96","258.08","260.30","254.58","6.39M","0.25%"
"Aug 11, 2014","259.32","255.48","263.74","255.00","8.10M","4.51%"
"Aug 08, 2014","248.13","251.16","251.76","246.50","5.10M","-1.69%"
"Aug 07, 2014","252.39","250.12","256.69","249.12","7.48M","1.39%"
"Aug 06, 2014","248.93","238.90","251.42","238.58","9.25M","4.38%"
"Aug 05, 2014","238.49","237.47","242.99","235.69","5.39M","-0.01%"
"Aug 04, 2014","238.52","234.38","240.50","233.27","5.97M","2.25%"
"Aug 01, 2014","233.27","226.09","237.50","226.00","11.90M","4.46%"
"Jul 31, 2014","223.30","229.26","231.40","221.50","7.75M","-2.46%"
"Jul 30, 2014","228.92","221.92","229.60","221.04","4.93M","1.74%"
"Jul 29, 2014","225.01","226.61","228.30","224.86","3.39M","0.08%"
"Jul 28, 2014","224.82","224.25","232.00","221.40","6.52M","0.56%"
"Jul 25, 2014","223.57","222.72","226.97","221.75","3.09M","0.01%"
"Jul 24, 2014","223.54","223.25","225.10","220.80","3.25M","0.47%"
"Jul 23, 2014","222.49","220.01","224.75","219.43","3.09M","1.33%"
"Jul 22, 2014","219.58","222.19","223.30","219.11","2.73M","-0.44%"
"Jul 21, 2014","220.54","217.25","223.21","216.72","3.83M","0.24%"
"Jul 18, 2014","220.02","215.95","221.21","215.93","4.26M","2.14%"
"Jul 17, 2014","215.40","216.16","220.55","213.60","4.65M","-0.81%"
"Jul 16, 2014","217.16","221.82","224.80","216.82","4.05M","-1.10%"
"Jul 15, 2014","219.58","226.73","227.65","218.10","5.73M","-3.14%"
"Jul 14, 2014","226.70","219.99","228.79","215.45","7.21M","3.93%"
"Jul 11, 2014","218.13","220.61","221.60","217.60","3.31M","-0.61%"
"Jul 10, 2014","219.46","217.18","222.22","216.04","4.87M","-1.61%"
"Jul 09, 2014","223.06","221.27","224.22","219.21","4.12M","1.82%"
"Jul 08, 2014","219.07","218.65","220.96","214.27","7.85M","-1.61%"
"Jul 07, 2014","222.66","227.50","229.78","220.40","5.90M","-2.87%"
"Jul 03, 2014","229.25","231.29","231.90","224.00","5.17M","-0.08%"
"Jul 02, 2014","229.43","240.66","242.33","227.07","8.04M","-4.29%"
"Jul 01, 2014","239.72","242.46","243.44","238.70","4.34M","-0.14%"
"Jun 30, 2014","240.06","239.55","244.49","239.00","4.83M","0.42%"
"Jun 27, 2014","239.06","234.69","240.00","234.50","5.64M","1.47%"
"Jun 26, 2014","235.60","237.17","240.40","234.21","5.12M","-0.54%"
"Jun 25, 2014","236.89","233.05","237.55","230.24","5.80M","1.89%"
"Jun 24, 2014","232.50","238.97","241.88","231.63","8.08M","-1.99%"
"Jun 23, 2014","237.22","229.51","238.99","228.22","7.80M","3.32%"
"Jun 20, 2014","229.59","228.52","231.29","226.20","4.91M","0.79%"
"Jun 19, 2014","227.79","228.88","235.31","227.00","8.80M","0.29%"
"Jun 18, 2014","227.12","231.50","231.71","226.12","6.95M","-1.96%"
"Jun 17, 2014","231.67","224.11","235.54","222.85","13.30M","3.14%"
"Jun 16, 2014","224.61","206.76","225.49","206.26","13.25M","8.81%"
"Jun 13, 2014","206.42","204.78","206.79","201.58","3.55M","1.42%"
"Jun 12, 2014","203.52","205.10","209.88","202.71","6.00M","-0.46%"
"Jun 11, 2014","204.47","201.50","205.00","199.25","3.98M","1.07%"
"Jun 10, 2014","202.30","204.43","206.97","201.55","3.52M","-1.47%"
"Jun 09, 2014","205.31","207.95","209.99","204.20","2.81M","-1.37%"
"Jun 06, 2014","208.17","209.75","210.81","207.18","3.07M","0.61%"
"Jun 05, 2014","206.90","204.47","209.20","204.05","4.06M","1.43%"
"Jun 04, 2014","203.99","204.35","206.26","200.40","3.43M","-0.46%"
"Jun 03, 2014","204.94","203.49","208.00","202.59","3.87M","0.12%"
"Jun 02, 2014","204.70","207.33","209.35","201.67","4.67M","-1.48%"
"May 30, 2014","207.77","210.30","214.80","207.02","5.59M","-1.17%"
"May 29, 2014","210.24","210.57","212.49","207.72","3.69M","0.00%"
"May 28, 2014","210.24","210.02","212.77","205.26","5.50M","-0.62%"
"May 27, 2014","211.56","208.52","213.87","207.70","5.35M","2.05%"
"May 23, 2014","207.30","204.53","207.76","202.50","4.01M","1.18%"
"May 22, 2014","204.88","200.35","206.88","199.56","6.22M","2.72%"
"May 21, 2014","199.45","196.18","199.87","194.79","5.29M","2.12%"
"May 20, 2014","195.30","196.94","199.33","193.07","5.55M","-0.40%"
"May 19, 2014","196.09","190.72","196.89","190.00","4.57M","2.36%"
"May 16, 2014","191.56","188.95","192.04","187.72","4.49M","1.57%"
"May 15, 2014","188.59","189.98","192.66","185.30","6.05M","-1.06%"
"May 14, 2014","190.62","188.95","193.48","187.10","5.41M","0.24%"
"May 13, 2014","190.16","183.76","191.34","183.00","7.10M","2.97%"
"May 12, 2014","184.67","183.87","187.19","179.88","7.00M","1.32%"
"May 09, 2014","182.26","179.86","183.40","177.22","8.50M","2.05%"
"May 08, 2014","178.59","182.00","194.40","178.00","20.06M","-11.30%"
"May 07, 2014","201.35","209.64","210.20","197.25","10.18M","-2.86%"
"May 06, 2014","207.28","216.60","218.66","206.85","5.64M","-4.31%"
"May 05, 2014","216.61","209.48","217.69","208.52","5.15M","2.70%"
"May 02, 2014","210.91","208.60","211.36","206.52","4.09M","1.53%"
"May 01, 2014","207.73","207.08","214.02","205.69","5.44M","-0.08%"
"Apr 30, 2014","207.89","203.60","208.16","201.28","4.44M","0.47%"
"Apr 29, 2014","206.92","198.21","207.15","195.53","5.79M","4.24%"
"Apr 28, 2014","198.51","200.00","203.79","190.50","7.04M","-0.67%"
"Apr 25, 2014","199.85","202.00","206.70","197.65","7.00M","-3.85%"
"Apr 24, 2014","207.86","210.81","212.80","203.20","5.50M","-0.06%"
"Apr 23, 2014","207.99","216.33","216.74","207.00","7.30M","-4.87%"
"Apr 22, 2014","218.64","206.36","219.33","205.01","9.81M","6.98%"
"Apr 21, 2014","204.38","197.08","206.20","194.00","5.27M","3.16%"
"Apr 17, 2014","198.12","199.61","202.29","194.08","5.93M","-0.50%"
"Apr 16, 2014","199.11","197.00","199.99","190.82","7.21M","2.68%"
"Apr 15, 2014","193.91","199.09","199.29","184.32","13.67M","-2.11%"
"Apr 14, 2014","198.09","207.60","208.44","194.41","7.70M","-2.79%"
"Apr 11, 2014","203.78","200.61","207.00","198.60","9.07M","-0.20%"
"Apr 10, 2014","204.19","216.82","217.50","203.79","7.21M","-5.87%"
"Apr 09, 2014","216.93","216.76","218.45","210.89","5.16M","0.68%"
"Apr 08, 2014","215.46","210.05","216.49","206.42","6.89M","3.83%"
"Apr 07, 2014","207.52","205.81","216.20","203.51","9.86M","-2.21%"
"Apr 04, 2014","212.22","226.01","228.27","211.25","11.35M","-5.85%"
"Apr 03, 2014","225.40","230.30","235.73","222.00","10.92M","-2.12%"
"Apr 02, 2014","230.29","220.00","230.89","218.05","10.78M","6.14%"
"Apr 01, 2014","216.97","209.02","218.16","208.58","7.37M","4.09%"
"Mar 31, 2014","208.45","216.50","216.75","206.39","8.38M","-1.85%"
"Mar 28, 2014","212.37","212.80","216.72","210.27","9.68M","2.44%"
"Mar 27, 2014","207.32","212.37","213.60","203.00","9.51M","-2.65%"
"Mar 26, 2014","212.96","221.95","222.60","211.35","6.91M","-3.39%"
"Mar 25, 2014","220.44","224.14","227.05","217.90","7.87M","0.12%"
"Mar 24, 2014","220.17","229.75","229.90","210.27","11.33M","-3.81%"
"Mar 21, 2014","228.89","236.02","236.20","227.50","8.23M","-2.56%"
"Mar 20, 2014","234.91","236.16","239.25","233.36","3.82M","-0.39%"
"Mar 19, 2014","235.84","241.39","241.55","233.51","5.07M","-1.75%"
"Mar 18, 2014","240.04","236.95","241.50","235.02","6.24M","2.59%"
"Mar 17, 2014","233.98","234.95","237.93","230.50","5.91M","1.30%"
"Mar 14, 2014","230.97","235.29","236.94","228.32","8.29M","-2.87%"
"Mar 13, 2014","237.79","243.79","244.19","234.00","6.24M","-1.53%"
"Mar 12, 2014","241.49","231.50","247.50","231.11","9.76M","3.02%"
"Mar 11, 2014","234.41","236.50","244.60","232.43","8.84M","-1.85%"
"Mar 10, 2014","238.84","242.70","243.00","236.06","7.75M","-2.99%"
"Mar 07, 2014","246.21","252.94","254.85","244.41","7.82M","-2.66%"
"Mar 06, 2014","252.94","254.14","257.50","249.45","7.37M","0.11%"
"Mar 05, 2014","252.66","256.72","256.99","251.80","5.95M","-0.86%"
"Mar 04, 2014","254.84","258.48","260.00","252.83","8.77M","1.71%"
"Mar 03, 2014","250.56","237.26","251.65","234.99","13.11M","2.35%"
"Feb 28, 2014","244.81","249.65","252.68","242.55","14.61M","-3.06%"
"Feb 27, 2014","252.54","261.25","261.90","248.33","17.97M","-0.18%"
"Feb 26, 2014","253.00","258.58","265.00","247.50","24.77M","2.02%"
"Feb 25, 2014","248.00","230.00","259.20","228.45","32.80M","13.94%"
"Feb 24, 2014","217.65","208.76","218.36","208.32","8.30M","3.84%"
"Feb 21, 2014","209.60","211.64","213.98","209.19","7.83M","-0.18%"
"Feb 20, 2014","209.97","215.01","215.21","206.27","18.02M","8.43%"
"Feb 19, 2014","193.64","203.70","203.70","193.41","16.42M","-4.94%"
"Feb 18, 2014","203.70","205.24","206.00","201.36","9.36M","2.76%"
"Feb 14, 2014","198.23","198.10","201.88","197.00","6.17M","-0.70%"
"Feb 13, 2014","199.63","193.34","202.72","193.25","8.17M","2.21%"
"Feb 12, 2014","195.32","195.78","198.27","194.32","5.18M","-0.66%"
"Feb 11, 2014","196.62","198.97","202.20","192.70","10.73M","0.03%"
"Feb 10, 2014","196.56","189.34","199.30","189.32","12.99M","5.38%"
"Feb 07, 2014","186.53","181.01","186.63","179.60","8.96M","4.57%"
"Feb 06, 2014","178.38","176.30","180.11","176.00","5.85M","2.27%"
"Feb 05, 2014","174.42","178.30","180.59","169.36","7.28M","-2.41%"
"Feb 04, 2014","178.73","180.70","181.60","176.20","4.69M","0.91%"
"Feb 03, 2014","177.11","182.89","184.88","175.16","6.78M","-2.37%"
"Jan 31, 2014","181.41","178.85","186.00","178.51","6.51M","-0.78%"
"Jan 30, 2014","182.84","178.00","184.78","177.01","8.58M","4.34%"
"Jan 29, 2014","175.23","175.30","179.09","173.13","5.96M","-1.77%"
"Jan 28, 2014","178.38","171.50","178.98","171.00","6.13M","5.16%"
"Jan 27, 2014","169.62","175.16","177.92","164.71","8.74M","-2.85%"
"Jan 24, 2014","174.60","177.85","180.48","173.53","7.71M","-3.80%"
"Jan 23, 2014","181.50","177.23","182.38","173.42","7.90M","1.65%"
"Jan 22, 2014","178.56","177.81","180.32","174.76","7.04M","1.06%"
"Jan 21, 2014","176.68","171.24","177.29","170.81","9.75M","3.92%"
"Jan 17, 2014","170.01","170.19","173.20","167.95","9.22M","-0.56%"
"Jan 16, 2014","170.97","162.50","172.70","162.40","11.98M","4.17%"
"Jan 15, 2014","164.13","168.45","172.23","162.10","20.49M","1.77%"
"Jan 14, 2014","161.27","140.50","162.00","136.67","27.94M","15.74%"
"Jan 13, 2014","139.34","145.78","147.00","137.82","6.32M","-4.38%"
"Jan 10, 2014","145.72","148.46","148.90","142.25","7.45M","-1.23%"
"Jan 09, 2014","147.53","152.50","153.43","146.85","5.39M","-2.48%"
"Jan 08, 2014","151.28","148.85","153.70","148.76","6.17M","1.29%"
"Jan 07, 2014","149.36","147.62","150.40","145.25","5.04M","1.61%"
"Jan 06, 2014","147.00","150.00","150.40","145.24","5.37M","-1.71%"
"Jan 03, 2014","149.56","150.00","152.19","148.60","4.70M","-0.36%"
"Jan 02, 2014","150.10","149.80","152.48","146.55","6.20M","-0.22%"
"Dec 31, 2013","150.43","152.32","153.20","148.66","4.27M","-1.32%"
"Dec 30, 2013","152.44","151.12","154.81","150.75","4.47M","0.87%"
"Dec 27, 2013","151.12","155.30","155.50","150.80","5.47M","-2.82%"
"Dec 26, 2013","155.50","155.04","158.00","154.29","7.13M","2.70%"
"Dec 24, 2013","151.41","150.00","154.97","149.82","9.94M","5.48%"
"Dec 23, 2013","143.55","144.85","146.24","142.60","5.39M","0.22%"
"Dec 20, 2013","143.24","141.58","144.35","141.58","7.42M","1.79%"
"Dec 19, 2013","140.72","146.90","147.00","139.10","12.76M","-4.91%"
"Dec 18, 2013","147.98","152.24","154.90","145.95","11.58M","-2.94%"
"Dec 17, 2013","152.46","147.58","154.63","146.32","10.49M","3.06%"
"Dec 16, 2013","147.94","148.48","150.43","146.10","6.68M","0.20%"
"Dec 13, 2013","147.65","148.05","151.80","147.32","10.60M","0.12%"
"Dec 12, 2013","147.47","139.70","148.24","138.53","10.77M","5.60%"
"Dec 11, 2013","139.65","141.88","143.05","139.49","7.14M","-1.79%"
"Dec 10, 2013","142.19","140.05","145.87","139.86","10.75M","0.42%"
"Dec 09, 2013","141.60","137.00","141.70","134.21","9.06M","3.09%"
"Dec 06, 2013","137.36","141.51","142.49","136.30","7.91M","-2.22%"
"Dec 05, 2013","140.48","140.15","143.35","139.50","9.29M","1.10%"
"Dec 04, 2013","138.95","144.32","144.43","137.13","13.15M","-3.97%"
"Dec 03, 2013","144.70","132.68","144.94","131.59","25.68M","16.53%"
"Dec 02, 2013","124.17","126.35","128.55","123.93","7.75M","-2.44%"
"Nov 29, 2013","127.28","129.77","130.59","126.98","9.72M","0.27%"
"Nov 27, 2013","126.94","121.31","126.95","119.52","12.37M","5.34%"
"Nov 26, 2013","120.50","119.38","122.72","116.10","13.89M","-0.28%"
"Nov 25, 2013","120.84","124.50","125.84","120.30","10.28M","-0.44%"
"Nov 22, 2013","121.38","121.58","122.75","117.93","11.10M","-0.59%"
"Nov 21, 2013","122.10","122.89","124.79","120.25","11.90M","0.82%"
"Nov 20, 2013","121.11","126.08","127.45","119.06","13.85M","-3.95%"
"Nov 19, 2013","126.09","119.43","129.00","119.22","19.82M","3.71%"
"Nov 18, 2013","121.58","135.27","135.45","119.61","23.14M","-10.24%"
"Nov 15, 2013","135.45","136.85","137.95","134.35","9.90M","-1.56%"
"Nov 14, 2013","137.60","138.92","140.40","134.11","12.20M","-0.79%"
"Nov 13, 2013","138.70","140.84","142.37","136.34","12.66M","0.65%"
"Nov 12, 2013","137.80","144.69","144.70","136.18","14.99M","-4.77%"
"Nov 11, 2013","144.70","141.00","145.42","137.10","14.00M","4.89%"
"Nov 08, 2013","137.95","136.48","140.60","132.32","22.48M","-1.30%"
"Nov 07, 2013","139.77","144.19","145.65","137.62","22.28M","-7.54%"
"Nov 06, 2013","151.16","154.81","160.73","146.35","31.07M","-14.51%"
"Nov 05, 2013","176.81","180.00","181.43","171.36","22.47M","0.92%"
"Nov 04, 2013","175.20","165.00","175.39","164.22","13.12M","8.03%"
"Nov 01, 2013","162.17","163.00","165.90","160.41","7.18M","1.39%"
"Oct 31, 2013","159.94","155.67","162.44","153.30","9.34M","0.45%"
"Oct 30, 2013","159.22","164.63","167.68","158.17","8.40M","-3.19%"
"Oct 29, 2013","164.47","162.76","165.45","153.00","14.11M","0.99%"
"Oct 28, 2013","162.86","170.18","170.50","162.20","7.84M","-4.01%"
"Oct 25, 2013","169.66","174.21","174.50","166.80","7.60M","-2.02%"
"Oct 24, 2013","173.15","165.00","174.50","162.83","10.83M","5.26%"
"Oct 23, 2013","164.50","168.91","171.81","160.15","13.33M","-4.10%"
"Oct 22, 2013","171.54","170.50","177.78","166.11","11.39M","-0.61%"
"Oct 21, 2013","172.60","183.28","183.39","171.00","11.53M","-5.89%"
"Oct 18, 2013","183.40","184.15","185.96","182.52","5.93M","0.33%"
"Oct 17, 2013","182.80","183.54","184.80","180.99","6.70M","-0.41%"
"Oct 16, 2013","183.56","184.90","187.30","182.09","8.21M","-0.21%"
"Oct 15, 2013","183.94","185.28","188.79","183.18","10.98M","2.35%"
"Oct 14, 2013","179.72","175.00","182.50","174.15","7.77M","0.57%"
"Oct 11, 2013","178.70","172.75","179.29","171.20","8.31M","3.34%"
"Oct 10, 2013","172.93","173.09","175.75","169.69","8.88M","2.46%"
"Oct 09, 2013","168.78","174.73","174.99","161.50","15.32M","-3.41%"
"Oct 08, 2013","174.73","184.40","185.93","173.21","13.76M","-4.56%"
"Oct 07, 2013","183.07","182.46","186.73","180.26","11.49M","1.15%"
"Oct 04, 2013","180.98","176.40","181.18","172.65","14.41M","4.43%"
"Oct 03, 2013","173.31","175.04","179.69","168.00","23.82M","-4.22%"
"Oct 02, 2013","180.95","188.59","191.83","175.40","20.78M","-6.24%"
"Oct 01, 2013","193.00","193.96","194.23","188.37","7.76M","-0.19%"
"Sep 30, 2013","193.37","189.00","194.50","188.00","8.93M","1.29%"
"Sep 27, 2013","190.90","187.52","191.28","186.43","5.92M","1.20%"
"Sep 26, 2013","188.64","186.70","189.68","185.61","6.62M","1.84%"
"Sep 25, 2013","185.24","183.56","186.30","180.50","8.25M","1.60%"
"Sep 24, 2013","182.33","179.14","184.96","177.65","6.28M","0.67%"
"Sep 23, 2013","181.11","184.48","185.48","177.11","8.19M","-1.24%"
"Sep 20, 2013","183.39","178.90","185.83","178.56","13.40M","3.07%"
"Sep 19, 2013","177.92","170.80","180.47","169.08","15.59M","7.04%"
"Sep 18, 2013","166.22","167.07","167.45","164.20","5.44M","-0.01%"
"Sep 17, 2013","166.23","165.08","168.42","163.36","5.50M","-0.21%"
"Sep 16, 2013","166.58","168.00","170.85","165.85","7.59M","0.63%"
"Sep 13, 2013","165.54","162.77","166.37","162.16","5.41M","0.37%"
"Sep 12, 2013","164.93","164.00","166.76","160.51","6.16M","0.86%"
"Sep 11, 2013","163.52","166.41","167.90","162.13","5.83M","-1.71%"
"Sep 10, 2013","166.37","161.45","167.50","160.63","8.97M","3.53%"
"Sep 09, 2013","160.70","163.12","164.50","158.51","14.34M","-3.76%"
"Sep 06, 2013","166.97","168.57","169.70","165.15","8.62M","-1.74%"
"Sep 05, 2013","169.93","170.10","171.50","168.25","6.69M","-0.40%"
"Sep 04, 2013","170.62","169.77","171.62","165.56","11.48M","0.99%"
"Sep 03, 2013","168.94","173.40","173.70","166.40","12.06M","-0.04%"
"Aug 30, 2013","169.00","166.37","169.21","163.96","11.03M","1.77%"
"Aug 29, 2013","166.06","164.22","167.75","162.51","9.45M","-0.23%"
"Aug 28, 2013","166.45","169.06","171.50","163.25","14.74M","-0.34%"
"Aug 27, 2013","167.01","162.30","168.80","160.95","17.57M","1.70%"
"Aug 26, 2013","164.22","165.15","173.00","160.25","24.17M","1.47%"
"Aug 23, 2013","161.84","157.00","162.30","155.00","12.93M","3.02%"
"Aug 22, 2013","157.10","149.22","157.48","148.14","10.59M","6.25%"
"Aug 21, 2013","147.86","150.00","150.31","146.25","6.27M","-1.15%"
"Aug 20, 2013","149.58","148.65","149.78","147.00","6.42M","3.23%"
"Aug 19, 2013","144.90","143.43","147.38","142.83","8.04M","2.04%"
"Aug 16, 2013","142.00","141.63","143.91","140.97","7.11M","1.67%"
"Aug 15, 2013","139.67","136.43","143.60","135.00","10.19M","0.22%"
"Aug 14, 2013","139.36","142.72","144.84","138.05","11.69M","-4.17%"
"Aug 13, 2013","145.43","149.50","149.84","144.45","8.75M","-1.32%"
"Aug 12, 2013","147.38","149.43","150.50","142.05","14.91M","-3.67%"
