"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 17, 2014","110.67","110.07","110.81","109.93","438.51K","1.76%"
"Mar 14, 2014","108.76","109.07","109.43","108.49","753.21K","-1.32%"
"Mar 13, 2014","110.21","111.49","111.78","109.68","396.12K","-0.98%"
"Mar 12, 2014","111.30","111.28","111.64","110.57","483.92K","-1.03%"
"Mar 11, 2014","112.46","113.21","113.43","112.41","224.21K","-0.78%"
"Mar 10, 2014","113.34","113.61","113.80","113.00","235.97K","-0.54%"
"Mar 07, 2014","113.96","114.80","114.97","113.80","309.02K","-0.60%"
"Mar 06, 2014","114.65","114.80","114.95","114.54","392.62K","1.23%"
"Mar 05, 2014","113.26","113.18","113.74","112.83","622.70K","-1.69%"
"Mar 04, 2014","115.21","114.83","115.28","114.66","289.44K","1.42%"
"Mar 03, 2014","113.60","113.84","113.98","113.15","456.34K","-1.47%"
"Feb 28, 2014","115.30","115.17","115.92","114.86","307.81K","-0.62%"
"Feb 27, 2014","116.02","115.25","116.02","114.87","227.77K","0.38%"
"Feb 26, 2014","115.58","116.00","116.02","115.37","231.27K","-0.76%"
"Feb 25, 2014","116.47","116.25","116.92","115.94","298.57K","0.26%"
"Feb 24, 2014","116.17","116.05","116.54","115.86","328.60K","-0.15%"
"Feb 21, 2014","116.34","116.39","117.07","116.27","315.97K","0.88%"
"Feb 20, 2014","115.33","115.41","115.77","114.86","242.32K","0.10%"
"Feb 19, 2014","115.22","115.91","116.42","115.10","279.92K","-0.91%"
"Feb 18, 2014","116.28","116.52","117.11","115.75","387.48K","0.96%"
"Feb 14, 2014","115.17","115.10","115.77","115.00","621.95K","-0.84%"
"Feb 13, 2014","116.15","114.98","116.39","114.86","418.97K","-1.20%"
"Feb 12, 2014","117.56","117.55","118.41","117.25","467.45K","-0.30%"
"Feb 11, 2014","117.91","117.79","118.11","117.10","366.11K","0.74%"
"Feb 10, 2014","117.04","117.50","117.51","116.60","385.00K","-0.29%"
"Feb 07, 2014","117.38","115.90","117.66","115.71","610.92K","1.22%"
"Feb 06, 2014","115.96","114.58","116.18","114.44","439.29K","0.26%"
"Feb 05, 2014","115.66","114.79","115.85","114.11","710.70K","2.82%"
"Feb 04, 2014","112.49","111.85","112.66","110.75","561.81K","-0.23%"
"Feb 03, 2014","112.75","113.97","114.15","112.08","553.83K","-1.75%"
"Jan 31, 2014","114.76","114.92","115.50","113.61","566.31K","-2.05%"
"Jan 30, 2014","117.16","117.44","117.83","116.70","329.89K","-0.03%"
"Jan 29, 2014","117.20","118.26","118.32","116.92","542.47K","-0.53%"
"Jan 28, 2014","117.83","117.53","118.27","117.28","564.44K","0.68%"
"Jan 27, 2014","117.03","117.88","118.26","116.15","673.07K","-0.72%"
"Jan 24, 2014","117.88","118.99","119.04","117.71","591.87K","-1.24%"
"Jan 23, 2014","119.36","120.40","120.44","119.06","435.86K","-1.91%"
"Jan 22, 2014","121.69","121.29","121.74","120.74","371.37K","1.02%"
"Jan 21, 2014","120.46","120.50","120.54","119.63","550.04K","1.07%"
"Jan 17, 2014","119.19","119.38","119.98","118.95","407.82K","-0.53%"
"Jan 16, 2014","119.83","119.60","119.83","118.90","244.57K","0.30%"
"Jan 15, 2014","119.47","119.45","120.04","119.11","427.15K","0.01%"
"Jan 14, 2014","119.46","119.25","119.75","118.67","473.41K","0.05%"
"Jan 13, 2014","119.40","120.50","120.50","119.20","422.05K","-1.17%"
"Jan 10, 2014","120.81","120.49","120.89","120.00","242.05K","0.40%"
"Jan 09, 2014","120.33","120.33","120.50","119.59","338.46K","0.40%"
"Jan 08, 2014","119.85","120.18","120.18","119.65","349.41K","-0.51%"
"Jan 07, 2014","120.46","120.39","120.59","119.99","306.24K","0.24%"
"Jan 06, 2014","120.17","120.88","120.98","120.00","441.11K","-0.28%"
"Jan 03, 2014","120.51","121.00","121.29","119.87","530.47K","-0.10%"
"Jan 02, 2014","120.63","121.60","121.60","120.10","239.47K","-1.06%"
"Dec 31, 2013","121.92","121.50","121.92","121.22","230.03K","0.46%"
"Dec 30, 2013","121.36","122.87","122.87","121.32","288.58K","-0.43%"
"Dec 27, 2013","121.88","122.47","122.48","121.45","292.88K","0.16%"
"Dec 26, 2013","121.69","120.41","121.96","120.41","434.90K","2.60%"
"Dec 24, 2013","118.61","118.25","118.62","118.25","289.15K","-0.55%"
"Dec 23, 2013","119.27","118.95","119.45","118.78","395.00K","0.44%"
"Dec 20, 2013","118.75","118.47","118.82","118.21","340.73K","0.03%"
"Dec 19, 2013","118.71","118.93","119.22","118.37","691.94K","-1.92%"
"Dec 18, 2013","121.04","120.01","121.09","119.19","681.25K","2.03%"
"Dec 17, 2013","118.63","118.49","119.11","118.11","343.49K","-0.02%"
"Dec 16, 2013","118.65","118.56","119.14","118.41","663.04K","-0.48%"
"Dec 13, 2013","119.22","120.00","120.00","118.92","595.14K","-0.93%"
"Dec 12, 2013","120.34","120.65","120.99","120.26","324.81K","0.00%"
"Dec 11, 2013","120.34","121.33","121.82","120.20","417.51K","-1.12%"
"Dec 10, 2013","121.70","121.38","121.94","121.30","362.79K","-0.60%"
"Dec 09, 2013","122.43","122.65","122.93","122.27","326.04K","-0.25%"
"Dec 06, 2013","122.74","122.28","123.14","122.28","283.77K","0.94%"
"Dec 05, 2013","121.60","122.30","122.42","121.26","460.06K","-1.23%"
"Dec 04, 2013","123.11","122.46","123.59","122.11","389.36K","-0.40%"
"Dec 03, 2013","123.61","123.55","124.08","122.53","489.45K","-0.39%"
"Dec 02, 2013","124.10","124.82","125.55","124.04","521.47K","-0.76%"
"Nov 29, 2013","125.05","125.05","125.49","124.89","184.53K","-0.13%"
"Nov 27, 2013","125.21","125.00","125.68","124.91","246.20K","0.22%"
"Nov 26, 2013","124.93","125.21","125.35","124.76","291.58K","-0.53%"
"Nov 25, 2013","125.60","126.50","126.50","125.45","264.13K","-0.56%"
"Nov 22, 2013","126.31","125.72","126.76","125.44","384.97K","0.56%"
"Nov 21, 2013","125.61","125.11","125.80","125.11","635.99K","-0.35%"
"Nov 20, 2013","126.05","126.22","126.74","125.81","285.87K","-0.15%"
"Nov 19, 2013","126.24","126.31","126.77","125.79","731.26K","-1.10%"
"Nov 18, 2013","127.65","127.61","128.60","127.26","846.35K","-0.26%"
"Nov 15, 2013","127.98","127.68","128.32","127.56","311.62K","0.39%"
"Nov 14, 2013","127.48","127.00","127.94","126.79","307.13K","-0.14%"
"Nov 13, 2013","127.66","126.32","127.74","125.98","333.57K","0.28%"
"Nov 12, 2013","127.30","126.40","127.34","126.39","641.65K","0.50%"
"Nov 11, 2013","126.67","126.87","127.05","126.43","315.21K","-0.55%"
"Nov 08, 2013","127.37","126.31","127.63","126.31","459.53K","1.15%"
"Nov 07, 2013","125.92","127.71","128.25","125.74","499.06K","-2.54%"
"Nov 06, 2013","129.20","130.35","130.35","129.05","364.65K","0.47%"
"Nov 05, 2013","128.59","128.79","129.20","128.15","498.54K","-0.80%"
"Nov 04, 2013","129.63","130.00","130.00","129.21","202.08K","-0.10%"
"Nov 01, 2013","129.76","129.51","130.15","128.96","202.44K","0.26%"
"Oct 31, 2013","129.42","130.34","130.40","129.25","373.94K","-0.60%"
"Oct 30, 2013","130.20","130.04","130.48","129.63","478.68K","0.97%"
"Oct 29, 2013","128.95","128.50","129.00","128.37","302.15K","0.45%"
"Oct 28, 2013","128.37","129.00","129.00","128.22","284.92K","-0.25%"
"Oct 25, 2013","128.69","128.81","129.40","128.50","308.18K","-0.87%"
"Oct 24, 2013","129.82","129.60","130.00","129.07","164.35K","0.44%"
"Oct 23, 2013","129.25","129.26","129.63","128.55","327.44K","-1.12%"
"Oct 22, 2013","130.71","132.53","132.53","129.57","344.27K","1.03%"
"Oct 21, 2013","129.38","129.37","131.00","129.17","561.17K","-0.11%"
"Oct 18, 2013","129.52","129.00","129.90","128.70","357.69K","-0.45%"
"Oct 17, 2013","130.10","129.45","130.11","129.20","317.89K","-0.11%"
"Oct 16, 2013","130.24","129.50","130.44","128.80","187.94K","0.49%"
"Oct 15, 2013","129.61","130.36","130.40","129.50","439.29K","-0.87%"
"Oct 14, 2013","130.75","130.00","131.18","129.90","317.07K","-0.68%"
"Oct 11, 2013","131.65","130.74","131.65","129.90","568.31K","0.50%"
"Oct 10, 2013","131.00","130.06","131.00","129.73","364.36K","2.27%"
"Oct 09, 2013","128.09","127.67","128.13","125.98","565.42K","3.57%"
"Oct 08, 2013","123.68","125.49","125.56","123.50","291.19K","-1.32%"
"Oct 07, 2013","125.34","125.46","126.34","125.26","289.61K","-2.09%"
"Oct 04, 2013","128.01","127.47","128.28","127.02","155.36K","0.20%"
"Oct 03, 2013","127.75","128.50","128.50","126.90","176.98K","0.07%"
"Oct 02, 2013","127.66","127.08","127.93","126.13","225.02K","0.27%"
"Oct 01, 2013","127.32","128.03","128.47","126.73","305.66K","-0.55%"
"Sep 30, 2013","128.03","127.49","128.24","126.55","358.53K","-1.71%"
"Sep 27, 2013","130.26","129.91","130.79","129.86","179.56K","-1.30%"
"Sep 26, 2013","131.98","130.87","132.34","130.76","247.74K","1.64%"
"Sep 25, 2013","129.85","130.20","130.40","129.50","260.90K","-0.54%"
"Sep 24, 2013","130.56","130.62","131.35","129.93","221.62K","0.60%"
"Sep 23, 2013","129.78","129.41","129.95","128.84","296.27K","0.25%"
"Sep 20, 2013","129.45","130.40","130.71","129.24","407.97K","-0.58%"
"Sep 19, 2013","130.20","130.56","130.86","129.77","629.55K","-0.56%"
"Sep 18, 2013","130.93","127.49","131.17","127.32","594.24K","3.27%"
"Sep 17, 2013","126.78","126.39","127.27","126.10","286.61K","-0.76%"
"Sep 16, 2013","127.75","128.00","128.47","127.49","163.71K","0.75%"
"Sep 13, 2013","126.80","126.11","126.90","125.83","219.28K","0.71%"
"Sep 12, 2013","125.91","126.06","126.53","125.51","328.18K","-1.29%"
"Sep 11, 2013","127.56","126.42","127.75","126.30","265.59K","0.14%"
"Sep 10, 2013","127.38","127.00","127.67","126.84","395.57K","0.46%"
"Sep 09, 2013","126.80","125.62","126.88","125.55","258.27K","1.00%"
"Sep 06, 2013","125.55","125.96","126.47","124.34","307.19K","-0.07%"
"Sep 05, 2013","125.64","124.77","125.99","124.61","315.34K","-0.16%"
"Sep 04, 2013","125.84","124.21","126.48","124.00","410.55K","1.24%"
"Sep 03, 2013","124.30","124.00","125.26","123.72","575.22K","2.91%"
"Aug 30, 2013","120.79","121.20","121.52","120.62","396.55K","-2.50%"
"Aug 29, 2013","123.89","123.76","124.98","123.63","239.51K","-0.02%"
"Aug 28, 2013","123.91","123.81","124.65","123.28","173.69K","-0.10%"
"Aug 27, 2013","124.04","124.63","124.98","123.72","331.14K","-0.92%"
"Aug 26, 2013","125.19","126.27","126.37","124.98","182.88K","-1.43%"
"Aug 23, 2013","127.01","127.64","127.64","126.03","204.35K","1.80%"
"Aug 22, 2013","124.77","124.31","125.11","124.16","184.58K","1.55%"
"Aug 21, 2013","122.86","124.20","124.50","122.54","437.35K","-3.08%"
"Aug 20, 2013","126.77","126.29","127.19","125.94","299.95K","-1.12%"
"Aug 19, 2013","128.20","128.88","129.13","127.89","196.10K","-0.53%"
"Aug 16, 2013","128.88","128.60","129.61","128.39","282.72K","1.12%"
"Aug 15, 2013","127.45","128.95","128.96","127.00","335.42K","-1.41%"
"Aug 14, 2013","129.27","129.73","129.97","129.04","137.12K","-0.71%"
"Aug 13, 2013","130.20","128.73","130.55","128.46","296.34K","1.47%"
"Aug 12, 2013","128.32","128.50","128.50","127.73","294.39K","0.59%"
"Aug 09, 2013","127.57","128.50","128.73","127.30","318.69K","-0.36%"
"Aug 08, 2013","128.03","127.99","128.48","127.14","381.73K","0.37%"
"Aug 07, 2013","127.56","128.51","129.05","127.50","593.44K","-1.65%"
"Aug 06, 2013","129.70","129.68","130.03","129.10","495.05K","0.15%"
"Aug 05, 2013","129.51","129.17","129.97","128.16","792.63K","-3.59%"
"Aug 02, 2013","134.33","129.82","134.94","129.05","1.17M","6.41%"
"Aug 01, 2013","126.24","126.25","126.87","125.90","623.55K","3.56%"
"Jul 31, 2013","121.90","122.21","122.46","121.24","363.70K","-0.56%"
"Jul 30, 2013","122.59","123.01","123.34","122.35","438.13K","1.95%"
"Jul 29, 2013","120.25","120.82","121.34","120.11","650.95K","-3.41%"
"Jul 26, 2013","124.49","124.56","124.56","122.92","616.73K","-2.40%"
"Jul 25, 2013","127.55","126.88","127.68","126.30","302.20K","-0.69%"
"Jul 24, 2013","128.43","129.36","129.39","128.07","300.03K","-0.81%"
"Jul 23, 2013","129.48","130.35","130.35","129.05","315.46K","-0.63%"
"Jul 22, 2013","130.30","130.00","130.78","130.00","301.72K","-0.05%"
"Jul 19, 2013","130.36","130.00","130.54","129.78","359.23K","-0.34%"
"Jul 18, 2013","130.80","130.03","131.13","129.78","479.96K","-0.03%"
"Jul 17, 2013","130.84","130.81","131.50","129.71","634.15K","1.50%"
"Jul 16, 2013","128.91","129.38","129.46","128.08","636.46K","-0.56%"
"Jul 15, 2013","129.64","129.99","129.99","129.20","241.80K","-0.04%"
"Jul 12, 2013","129.69","129.22","129.69","129.07","297.48K","0.31%"
"Jul 11, 2013","129.29","128.53","129.42","128.27","346.39K","1.99%"
"Jul 10, 2013","126.77","126.73","127.01","126.26","290.86K","0.45%"
"Jul 09, 2013","126.20","126.66","126.66","125.48","454.61K","1.04%"
"Jul 08, 2013","124.90","124.88","125.20","124.36","324.33K","-0.30%"
"Jul 05, 2013","125.27","125.92","125.98","124.35","335.54K","0.60%"
"Jul 03, 2013","124.52","123.51","124.52","123.12","170.97K","0.04%"
"Jul 02, 2013","124.47","124.70","125.33","123.88","620.24K","1.18%"
"Jul 01, 2013","123.02","122.39","123.43","121.26","604.06K","1.96%"
"Jun 28, 2013","120.66","121.31","121.67","120.36","466.06K","-0.89%"
"Jun 27, 2013","121.74","120.70","122.04","120.43","641.92K","3.12%"
"Jun 26, 2013","118.06","117.83","118.10","116.92","545.17K","0.66%"
"Jun 25, 2013","117.29","117.45","117.79","116.63","320.12K","0.65%"
"Jun 24, 2013","116.53","117.35","117.67","115.28","653.56K","-2.53%"
"Jun 21, 2013","119.55","119.38","119.76","117.60","765.44K","2.13%"
"Jun 20, 2013","117.06","118.97","119.14","116.57","749.69K","-3.08%"
"Jun 19, 2013","120.78","122.70","123.18","120.71","616.46K","-1.23%"
"Jun 18, 2013","122.29","122.44","122.94","121.90","721.26K","1.59%"
"Jun 17, 2013","120.38","120.05","120.89","119.53","586.16K","2.56%"
"Jun 14, 2013","117.38","118.69","119.26","116.79","591.49K","-3.23%"
"Jun 13, 2013","121.30","119.17","121.35","119.01","450.17K","1.82%"
"Jun 12, 2013","119.13","120.96","121.33","118.37","595.62K","-0.66%"
"Jun 11, 2013","119.92","120.34","121.27","119.27","862.26K","-1.02%"
"Jun 10, 2013","121.15","121.68","121.83","120.41","858.43K","3.49%"
"Jun 07, 2013","117.06","114.47","117.54","113.59","1.39M","2.25%"
"Jun 06, 2013","114.48","113.52","114.50","112.28","695.63K","-0.34%"
"Jun 05, 2013","114.87","115.26","116.02","114.54","516.54K","-2.87%"
"Jun 04, 2013","118.26","118.31","118.89","117.09","618.79K","1.76%"
"Jun 03, 2013","116.21","115.58","116.35","113.64","1.25M","-1.14%"
"May 31, 2013","117.55","118.43","119.47","117.49","657.00K","-2.42%"
"May 30, 2013","120.46","120.32","121.16","120.21","558.69K","0.74%"
"May 29, 2013","119.57","120.30","120.40","118.71","932.27K","-2.93%"
"May 28, 2013","123.18","122.78","124.42","122.75","659.10K","2.20%"
"May 24, 2013","120.53","121.00","121.76","119.54","1.25M","-3.31%"
"May 23, 2013","124.66","122.48","124.98","119.89","1.49M","-2.49%"
"May 22, 2013","127.84","130.00","130.99","127.51","917.61K","-1.45%"
"May 21, 2013","129.72","129.69","129.98","129.12","513.51K","0.83%"
"May 20, 2013","128.65","128.15","128.98","128.10","667.53K","1.04%"
"May 17, 2013","127.32","126.32","127.47","126.28","605.57K","1.76%"
"May 16, 2013","125.12","126.00","126.24","124.88","571.88K","-1.17%"
"May 15, 2013","126.60","125.61","126.60","125.38","808.17K","1.97%"
"May 14, 2013","124.15","122.97","124.38","122.50","1.33M","-0.54%"
"May 13, 2013","124.83","123.28","124.85","123.08","1.25M","2.93%"
"May 10, 2013","121.28","119.81","121.38","119.59","1.37M","2.66%"
"May 09, 2013","118.14","117.47","118.68","117.16","1.06M","-1.30%"
"May 08, 2013","119.70","117.74","119.75","116.56","946.74K","3.12%"
"May 07, 2013","116.08","116.52","117.57","115.96","560.41K","0.91%"
"May 06, 2013","115.03","115.00","115.25","114.84","242.01K","0.10%"
"May 03, 2013","114.92","114.95","115.41","114.85","437.55K","0.47%"
"May 02, 2013","114.38","113.09","114.74","112.84","460.98K","0.58%"
"May 01, 2013","113.72","114.27","114.75","113.68","639.00K","-2.22%"
"Apr 30, 2013","116.30","115.91","116.39","115.82","334.63K","-0.21%"
"Apr 29, 2013","116.54","115.96","116.81","115.79","172.88K","0.92%"
"Apr 26, 2013","115.48","115.35","115.92","115.09","387.60K","-0.31%"
"Apr 25, 2013","115.84","115.28","116.29","114.58","544.87K","1.89%"
"Apr 24, 2013","113.69","113.44","114.29","113.18","622.16K","0.66%"
"Apr 23, 2013","112.94","112.22","113.17","112.13","705.46K","0.63%"
"Apr 22, 2013","112.23","111.56","112.69","111.28","773.54K","-0.03%"
"Apr 19, 2013","112.26","111.69","112.40","111.23","372.30K","1.55%"
"Apr 18, 2013","110.55","111.32","111.32","110.39","312.15K","-0.99%"
"Apr 17, 2013","111.66","112.74","112.92","111.34","646.89K","-0.76%"
"Apr 16, 2013","112.51","112.48","112.83","112.07","327.46K","1.28%"
"Apr 15, 2013","111.09","112.29","113.00","111.00","567.69K","-1.78%"
"Apr 12, 2013","113.10","113.26","113.62","112.00","580.80K","-0.16%"
"Apr 11, 2013","113.28","112.50","113.64","111.82","2.01M","4.14%"
"Apr 10, 2013","108.78","108.65","108.98","108.39","593.57K","1.17%"
"Apr 09, 2013","107.52","107.15","107.95","106.84","686.45K","-1.09%"
"Apr 08, 2013","108.71","107.50","108.74","107.17","1.08M","2.08%"
"Apr 05, 2013","106.50","105.28","106.72","104.96","1.58M","0.82%"
"Apr 04, 2013","105.63","105.24","105.89","104.82","1.71M","4.71%"
"Apr 03, 2013","100.88","102.49","102.59","100.66","559.73K","0.93%"
"Apr 02, 2013","99.95","99.82","100.36","99.70","498.81K","-1.25%"
"Apr 01, 2013","101.22","101.88","101.89","100.88","335.29K","-1.38%"
"Mar 28, 2013","102.64","102.64","102.68","102.20","327.12K","-0.45%"
"Mar 27, 2013","103.10","102.62","103.20","102.43","657.70K","-0.48%"
"Mar 26, 2013","103.60","103.84","103.96","103.13","277.89K","0.28%"
"Mar 25, 2013","103.31","104.27","104.29","102.50","295.70K","-0.65%"
"Mar 22, 2013","103.99","103.68","104.05","103.61","176.60K","0.44%"
"Mar 21, 2013","103.53","104.30","104.30","103.25","342.07K","-0.72%"
"Mar 20, 2013","104.28","103.40","104.64","103.40","308.73K","1.10%"
"Mar 19, 2013","103.15","103.69","104.00","102.60","242.37K","0.27%"
"Mar 18, 2013","102.87","103.43","103.62","102.70","481.46K","-1.02%"
"Mar 15, 2013","103.93","104.14","104.20","103.51","285.54K","0.38%"
"Mar 14, 2013","103.54","103.07","103.64","103.04","196.52K","0.57%"
"Mar 13, 2013","102.95","102.66","103.25","102.53","180.41K","0.18%"
"Mar 12, 2013","102.76","102.94","103.44","102.54","398.44K","-1.37%"
"Mar 11, 2013","104.19","103.90","104.19","103.73","174.29K","0.48%"
"Mar 08, 2013","103.69","103.42","104.00","103.00","420.65K","0.42%"
"Mar 07, 2013","103.26","103.20","103.83","103.10","399.21K","-1.14%"
"Mar 06, 2013","104.45","104.23","104.62","103.72","606.39K","1.11%"
"Mar 05, 2013","103.30","102.73","103.80","102.54","2.21M","0.84%"
"Mar 04, 2013","102.44","102.01","102.46","101.48","244.88K","-0.24%"
"Mar 01, 2013","102.69","102.33","102.96","102.00","925.79K","0.09%"
"Feb 28, 2013","102.60","102.89","103.08","102.07","538.82K","0.97%"
"Feb 27, 2013","101.61","100.49","101.80","100.31","434.56K","-0.83%"
"Feb 26, 2013","102.46","102.25","102.78","101.50","845.89K","3.06%"
"Feb 25, 2013","99.42","102.13","102.48","99.34","698.47K","-2.85%"
"Feb 22, 2013","102.34","102.03","102.34","101.46","694.39K","1.23%"
"Feb 21, 2013","101.10","101.76","101.91","100.33","610.15K","-1.45%"
"Feb 20, 2013","102.59","103.79","103.99","102.54","602.10K","0.07%"
"Feb 19, 2013","102.52","101.77","102.69","101.60","753.26K","-0.08%"
"Feb 15, 2013","102.60","102.96","103.10","102.42","478.63K","-0.04%"
"Feb 14, 2013","102.64","103.00","103.50","102.58","536.17K","-1.51%"
"Feb 13, 2013","104.21","104.67","104.92","104.02","856.68K","-0.59%"
"Feb 12, 2013","104.83","105.10","105.22","104.66","455.29K","-1.04%"
"Feb 11, 2013","105.93","105.08","106.00","105.08","710.01K","1.42%"
"Feb 08, 2013","104.45","104.60","104.90","104.04","779.60K","1.61%"
"Feb 07, 2013","102.80","103.32","103.60","102.40","685.15K","0.00%"
"Feb 06, 2013","102.80","101.75","102.80","101.46","1.11M","3.99%"
"Feb 05, 2013","98.86","99.51","99.67","98.20","723.79K","1.05%"
"Feb 04, 2013","97.83","98.44","98.62","97.63","652.15K","-0.31%"
"Feb 01, 2013","98.13","97.24","98.27","97.19","534.95K","2.89%"
"Jan 31, 2013","95.37","95.60","95.65","95.11","333.27K","-0.24%"
"Jan 30, 2013","95.60","96.12","96.31","95.55","256.76K","0.00%"
"Jan 29, 2013","95.60","95.27","95.84","95.18","370.40K","0.87%"
"Jan 28, 2013","94.78","95.20","95.20","94.51","416.46K","-1.37%"
"Jan 25, 2013","96.10","96.45","96.48","95.92","372.82K","0.38%"
"Jan 24, 2013","95.74","94.99","96.14","94.99","521.89K","1.37%"
"Jan 23, 2013","94.45","94.20","94.59","94.14","422.83K","-0.40%"
"Jan 22, 2013","94.83","94.37","94.94","94.15","558.73K","-1.11%"
"Jan 18, 2013","95.89","95.97","96.01","95.46","517.55K","-0.92%"
"Jan 17, 2013","96.78","95.96","97.17","95.59","744.76K","2.26%"
"Jan 16, 2013","94.64","94.33","95.49","94.20","700.36K","-1.86%"
"Jan 15, 2013","96.43","95.58","96.57","95.30","1.05M","-0.38%"
"Jan 14, 2013","96.80","96.58","97.03","96.42","602.76K","0.72%"
"Jan 11, 2013","96.11","95.99","96.49","95.99","495.02K","-0.77%"
"Jan 10, 2013","96.86","96.28","97.11","96.05","454.40K","1.25%"
"Jan 09, 2013","95.66","95.09","95.66","95.01","379.26K","1.84%"
"Jan 08, 2013","93.93","93.97","94.28","93.20","501.03K","-1.67%"
"Jan 07, 2013","95.53","95.35","95.84","94.39","325.78K","-1.86%"
"Jan 04, 2013","97.34","96.78","97.55","96.40","743.76K","2.07%"
"Jan 03, 2013","95.37","95.37","96.13","95.12","540.63K","-0.65%"
"Jan 02, 2013","95.99","94.78","95.99","94.78","535.64K","2.94%"
